6,499040e+002;-1,293205e-002
6,503861e+002;-1,324371e-002
6,508682e+002;-1,364324e-002
6,513503e+002;-1,403422e-002
6,518325e+002;-1,435590e-002
6,523146e+002;-1,456963e-002
6,527968e+002;-1,465886e-002
6,532789e+002;-1,460837e-002
6,537610e+002;-1,440927e-002
6,542431e+002;-1,406563e-002
6,547252e+002;-1,361296e-002
6,552073e+002;-1,311562e-002
6,556895e+002;-1,266734e-002
6,561716e+002;-1,235265e-002
6,566537e+002;-1,224056e-002
6,571359e+002;-1,235819e-002
6,576180e+002;-1,269540e-002
6,581001e+002;-1,320804e-002
6,585822e+002;-1,383884e-002
6,590643e+002;-1,451475e-002
6,595465e+002;-1,515626e-002
6,600286e+002;-1,565939e-002
6,605107e+002;-1,591260e-002
6,609929e+002;-1,581507e-002
6,614750e+002;-1,533301e-002
6,619571e+002;-1,453849e-002
6,624392e+002;-1,363027e-002
6,629213e+002;-1,289468e-002
6,634035e+002;-1,263487e-002
6,638856e+002;-1,305556e-002
6,643677e+002;-1,419437e-002
6,648499e+002;-1,587382e-002
6,653320e+002;-1,775207e-002
6,658141e+002;-1,942111e-002
6,662962e+002;-2,054065e-002
6,667784e+002;-2,092339e-002
6,672605e+002;-2,057374e-002
6,677426e+002;-1,963541e-002
6,682247e+002;-1,832864e-002
6,687068e+002;-1,687235e-002
6,691890e+002;-1,543692e-002
6,696711e+002;-1,413411e-002
6,701532e+002;-1,302958e-002
6,706354e+002;-1,216611e-002
6,711175e+002;-1,159805e-002
6,715996e+002;-1,137245e-002
6,720817e+002;-1,152320e-002
6,725638e+002;-1,204051e-002
6,730460e+002;-1,285939e-002
6,735281e+002;-1,386785e-002
6,740102e+002;-1,494377e-002
6,744924e+002;-1,597977e-002
6,749745e+002;-1,690461e-002
6,754566e+002;-1,766383e-002
6,759387e+002;-1,819469e-002
6,764208e+002;-1,840067e-002
6,769030e+002;-1,817070e-002
6,773851e+002;-1,741994e-002
6,778672e+002;-1,615440e-002
6,783494e+002;-1,451420e-002
6,788315e+002;-1,278353e-002
6,793136e+002;-1,133620e-002
6,797957e+002;-1,051337e-002
6,802778e+002;-1,054455e-002
6,807599e+002;-1,145007e-002
6,812421e+002;-1,301814e-002
6,817242e+002;-1,486249e-002
6,822064e+002;-1,654810e-002
6,826885e+002;-1,773140e-002
6,831706e+002;-1,825242e-002
6,836527e+002;-1,816775e-002
6,841348e+002;-1,769278e-002
6,846169e+002;-1,711416e-002
6,850991e+002;-1,667248e-002
6,855812e+002;-1,648849e-002
6,860634e+002;-1,653569e-002
6,865455e+002;-1,669196e-002
6,870276e+002;-1,680402e-002
6,875097e+002;-1,676675e-002
6,879918e+002;-1,656044e-002
6,884739e+002;-1,624805e-002
6,889561e+002;-1,593406e-002
6,894382e+002;-1,570519e-002
6,899203e+002;-1,557922e-002
6,904025e+002;-1,549748e-002
6,908846e+002;-1,534696e-002
6,913667e+002;-1,501487e-002
6,918488e+002;-1,443802e-002
6,923309e+002;-1,363932e-002
6,928131e+002;-1,271857e-002
6,932952e+002;-1,181904e-002
6,937773e+002;-1,106532e-002
6,942595e+002;-1,052631e-002
6,947416e+002;-1,018631e-002
6,952237e+002;-9,971022e-003
6,957058e+002;-9,778922e-003
6,961879e+002;-9,534001e-003
6,966701e+002;-9,215055e-003
6,971522e+002;-8,872500e-003
6,976343e+002;-8,600074e-003
6,981165e+002;-8,512942e-003
6,985986e+002;-8,693035e-003
6,990807e+002;-9,174311e-003
6,995628e+002;-9,928502e-003
7,000449e+002;-1,086898e-002
7,005271e+002;-1,187360e-002
7,010092e+002;-1,281400e-002
7,014913e+002;-1,357221e-002
7,019734e+002;-1,407371e-002
7,024556e+002;-1,427877e-002
7,029377e+002;-1,419883e-002
7,034198e+002;-1,389433e-002
7,039019e+002;-1,346686e-002
7,043841e+002;-1,303550e-002
7,048662e+002;-1,270991e-002
7,053483e+002;-1,254448e-002
7,058304e+002;-1,252655e-002
7,063126e+002;-1,256892e-002
7,067947e+002;-1,254664e-002
7,072768e+002;-1,234193e-002
7,077590e+002;-1,189439e-002
7,082411e+002;-1,123264e-002
7,087232e+002;-1,047336e-002
7,092053e+002;-9,777043e-003
7,096874e+002;-9,300035e-003
7,101696e+002;-9,136417e-003
7,106517e+002;-9,289009e-003
7,111338e+002;-9,686842e-003
7,116160e+002;-1,021825e-002
7,120981e+002;-1,077219e-002
7,125802e+002;-1,127884e-002
7,130623e+002;-1,171262e-002
7,135444e+002;-1,208778e-002
7,140266e+002;-1,241982e-002
7,145087e+002;-1,270953e-002
7,149908e+002;-1,293266e-002
7,154730e+002;-1,306110e-002
7,159551e+002;-1,308971e-002
7,164372e+002;-1,305470e-002
7,169193e+002;-1,302833e-002
7,174014e+002;-1,309910e-002
7,178835e+002;-1,332219e-002
7,183657e+002;-1,370158e-002
7,188478e+002;-1,417910e-002
7,193300e+002;-1,465828e-002
7,198121e+002;-1,504701e-002
7,202942e+002;-1,530109e-002
7,207763e+002;-1,543027e-002
7,212584e+002;-1,549377e-002
7,217405e+002;-1,554614e-002
7,222227e+002;-1,560160e-002
7,227048e+002;-1,560959e-002
7,231870e+002;-1,547238e-002
7,236691e+002;-1,508964e-002
7,241512e+002;-1,441405e-002
7,246333e+002;-1,349111e-002
7,251154e+002;-1,246239e-002
7,255975e+002;-1,151468e-002
7,260797e+002;-1,083124e-002
7,265618e+002;-1,051822e-002
7,270439e+002;-1,057685e-002
7,275261e+002;-1,090291e-002
7,280082e+002;-1,134266e-002
7,284903e+002;-1,175055e-002
7,289724e+002;-1,205182e-002
7,294545e+002;-1,224952e-002
7,299366e+002;-1,240633e-002
7,304188e+002;-1,259502e-002
7,309009e+002;-1,284868e-002
7,313831e+002;-1,313694e-002
7,318652e+002;-1,337354e-002
7,323473e+002;-1,344412e-002
7,328294e+002;-1,326692e-002
7,333115e+002;-1,281046e-002
7,337937e+002;-1,211698e-002
7,342758e+002;-1,128784e-002
7,347579e+002;-1,045587e-002
7,352401e+002;-9,746557e-003
7,357222e+002;-9,259104e-003
7,362043e+002;-9,046504e-003
7,366864e+002;-9,128079e-003
7,371685e+002;-9,490499e-003
7,376507e+002;-1,009733e-002
7,381328e+002;-1,087926e-002
7,386149e+002;-1,174233e-002
7,390970e+002;-1,256464e-002
7,395792e+002;-1,322321e-002
7,400613e+002;-1,361592e-002
7,405434e+002;-1,369516e-002
7,410255e+002;-1,346677e-002
7,415077e+002;-1,299608e-002
7,419898e+002;-1,237574e-002
7,424719e+002;-1,171007e-002
7,429540e+002;-1,107698e-002
7,434362e+002;-1,052359e-002
7,439183e+002;-1,006346e-002
7,444004e+002;-9,703173e-003
7,448825e+002;-9,457659e-003
7,453647e+002;-9,364797e-003
7,458468e+002;-9,473771e-003
7,463289e+002;-9,819060e-003
7,468110e+002;-1,039269e-002
7,472932e+002;-1,112788e-002
7,477753e+002;-1,190126e-002
7,482574e+002;-1,257329e-002
7,487396e+002;-1,301457e-002
7,492217e+002;-1,314963e-002
7,497038e+002;-1,297190e-002
7,501859e+002;-1,254613e-002
7,506680e+002;-1,197588e-002
7,511501e+002;-1,136922e-002
7,516323e+002;-1,079569e-002
7,521144e+002;-1,027323e-002
7,525966e+002;-9,771730e-003
7,530787e+002;-9,243340e-003
7,535608e+002;-8,657405e-003
7,540429e+002;-8,032169e-003
7,545250e+002;-7,439874e-003
7,550071e+002;-6,992962e-003
7,554893e+002;-6,810239e-003
7,559714e+002;-6,982626e-003
7,564536e+002;-7,533506e-003
7,569357e+002;-8,415914e-003
7,574178e+002;-9,513482e-003
7,578999e+002;-1,066247e-002
7,583820e+002;-1,169401e-002
7,588641e+002;-1,246564e-002
7,593463e+002;-1,288374e-002
7,598284e+002;-1,292124e-002
7,603105e+002;-1,260220e-002
7,607927e+002;-1,200096e-002
7,612748e+002;-1,122663e-002
7,617569e+002;-1,040776e-002
7,622390e+002;-9,677704e-003
7,627211e+002;-9,147578e-003
7,632032e+002;-8,890842e-003
7,636854e+002;-8,935832e-003
7,641675e+002;-9,250022e-003
7,646497e+002;-9,752486e-003
7,651318e+002;-1,032575e-002
7,656139e+002;-1,083951e-002
7,660960e+002;-1,118045e-002
7,665781e+002;-1,128833e-002
7,670602e+002;-1,116583e-002
7,675424e+002;-1,088065e-002
7,680245e+002;-1,054280e-002
7,685067e+002;-1,027718e-002
7,689888e+002;-1,018641e-002
7,694709e+002;-1,032960e-002
7,699530e+002;-1,070253e-002
7,704351e+002;-1,124736e-002
7,709172e+002;-1,186367e-002
7,713994e+002;-1,244855e-002
7,718815e+002;-1,290465e-002
7,723636e+002;-1,317095e-002
7,728458e+002;-1,321829e-002
7,733279e+002;-1,306534e-002
7,738100e+002;-1,276426e-002
7,742921e+002;-1,239973e-002
7,747743e+002;-1,206290e-002
7,752564e+002;-1,184613e-002
