6,499040e+002;-1,519606e-002
6,503861e+002;-1,517683e-002
6,508682e+002;-1,525854e-002
6,513503e+002;-1,540209e-002
6,518325e+002;-1,554738e-002
6,523146e+002;-1,563033e-002
6,527968e+002;-1,561669e-002
6,532789e+002;-1,550352e-002
6,537610e+002;-1,532892e-002
6,542431e+002;-1,515434e-002
6,547252e+002;-1,504637e-002
6,552073e+002;-1,505152e-002
6,556895e+002;-1,518598e-002
6,561716e+002;-1,542288e-002
6,566537e+002;-1,570493e-002
6,571359e+002;-1,594933e-002
6,576180e+002;-1,607203e-002
6,581001e+002;-1,599714e-002
6,585822e+002;-1,568307e-002
6,590643e+002;-1,512372e-002
6,595465e+002;-1,436132e-002
6,600286e+002;-1,347399e-002
6,605107e+002;-1,257738e-002
6,609929e+002;-1,179370e-002
6,614750e+002;-1,123515e-002
6,619571e+002;-1,096734e-002
6,624392e+002;-1,098359e-002
6,629213e+002;-1,120722e-002
6,634035e+002;-1,151652e-002
6,638856e+002;-1,177922e-002
6,643677e+002;-1,190916e-002
6,648499e+002;-1,188340e-002
6,653320e+002;-1,175971e-002
6,658141e+002;-1,164382e-002
6,662962e+002;-1,164360e-002
6,667784e+002;-1,181791e-002
6,672605e+002;-1,214784e-002
6,677426e+002;-1,253898e-002
6,682247e+002;-1,285627e-002
6,687068e+002;-1,296617e-002
6,691890e+002;-1,279161e-002
6,696711e+002;-1,233565e-002
6,701532e+002;-1,168056e-002
6,706354e+002;-1,095846e-002
6,711175e+002;-1,031384e-002
6,715996e+002;-9,864149e-003
6,720817e+002;-9,694716e-003
6,725638e+002;-9,856245e-003
6,730460e+002;-1,037040e-002
6,735281e+002;-1,122376e-002
6,740102e+002;-1,236556e-002
6,744924e+002;-1,369487e-002
6,749745e+002;-1,506298e-002
6,754566e+002;-1,628696e-002
6,759387e+002;-1,718309e-002
6,764208e+002;-1,760507e-002
6,769030e+002;-1,749254e-002
6,773851e+002;-1,689938e-002
6,778672e+002;-1,598549e-002
6,783494e+002;-1,497956e-002
6,788315e+002;-1,411990e-002
6,793136e+002;-1,360275e-002
6,797957e+002;-1,352082e-002
6,802778e+002;-1,387597e-002
6,807599e+002;-1,457431e-002
6,812421e+002;-1,544910e-002
6,817242e+002;-1,629341e-002
